### UNIX-Timestamp, Date/Time, Discharge(Wh), Charge(Wh), Production(Wh), Consumption(Wh), Feed-in(Wh), From grid(Wh), State of Charge(%)
1577401140,26.12.2019 23:59:00,0,0,0.35,1.07,0,0.72,72
1577401320,27.12.2019 00:02:00,0,0,1.05,3.2,0,2.15,72
1577401680,27.12.2019 00:08:00,0,0,0.35,1.05,0,0.7,72
1577401740,27.12.2019 00:09:00,0,0,0.35,1.05,0,0.7,72
1577401800,27.12.2019 00:10:00,0,0,0.35,1.05,0,0.7,72
1577401860,27.12.2019 00:11:00,0,0,0.35,1.03,0,0.68,72
1577403780,27.12.2019 00:43:00,0,0,0.7,2.8,0,2.1,71
1577403840,27.12.2019 00:44:00,0,0,0.37,1.42,0,1.05,71
1577403960,27.12.2019 00:46:00,0,0,0.7,2.27,0,1.57,71
1577404020,27.12.2019 00:47:00,0,0,0.35,1.13,0,0.78,71
1577404140,27.12.2019 00:49:00,0,0,0.73,2.27,0,1.54,71
1577404200,27.12.2019 00:50:00,0,0,0.37,1.13,0,0.76,71
1577404320,27.12.2019 00:52:00,0,0,0.7,2.27,0,1.57,71
1577404380,27.12.2019 00:53:00,0,0,0.35,1.15,0,0.8,71
1577404500,27.12.2019 00:55:00,0,0,0.73,2.27,0,1.54,71
1577404560,27.12.2019 00:56:00,0,0,0.35,1.13,0,0.78,71
1577404680,27.12.2019 00:58:00,0,0,0.7,2.27,0,1.57,71
1577404740,27.12.2019 00:59:00,0,0,0.35,1.15,0,0.8,71
1577404860,27.12.2019 01:01:00,0,0,0.7,2.3,0,1.6,71
1577404920,27.12.2019 01:02:00,0,0,0.35,1.15,0,0.8,71
1577405040,27.12.2019 01:04:00,0,0,0.7,2.37,0,1.67,71
1577405100,27.12.2019 01:05:00,0,0,0.35,1.48,0,1.13,71
1577405220,27.12.2019 01:07:00,0,0,0.7,4.07,0,3.37,71
1577405280,27.12.2019 01:08:00,0,0,0.35,2.18,0,1.83,71
1577405520,27.12.2019 01:12:00,0,0,1.4,9,0,7.6,71
1577405580,27.12.2019 01:13:00,0,0,0.35,2.22,0,1.87,71
1577405940,27.12.2019 01:19:00,0,0,0.35,2.13,0,1.78,71
1577406180,27.12.2019 01:23:00,0,0,1.4,7.73,0,6.33,71
1577406240,27.12.2019 01:24:00,0,0,0.35,1.15,0,0.8,71
1577406600,27.12.2019 01:30:00,0,0,0.37,1.1,0,0.73,71
1577407500,27.12.2019 01:45:00,0,0,0.37,1.1,0,0.73,71
1577407560,27.12.2019 01:46:00,0,0,0.37,1.12,0,0.75,71
1577407740,27.12.2019 01:49:00,0,0,1.1,3.3,0,2.2,71
1577407800,27.12.2019 01:50:00,0,0,0.37,1.12,0,0.75,71
1577407980,27.12.2019 01:53:00,0,0,1.1,5.85,0,4.75,71
1577408040,27.12.2019 01:54:00,0,0,0.35,2.1,0,1.75,71
1577408280,27.12.2019 01:58:00,0,0,1.47,8.8,0,7.33,71
1577408340,27.12.2019 01:59:00,0,0,0.35,2.2,0,1.85,71
1577408520,27.12.2019 02:02:00,0,0,1.1,6.4,0,5.3,71
1577408580,27.12.2019 02:03:00,0,0,0.37,2.12,0,1.75,71
1577408700,27.12.2019 02:05:00,0,0,0.73,4.17,0,3.44,71
1577408820,27.12.2019 02:07:00,0,0,0.73,2.97,0,2.24,71
1577408940,27.12.2019 02:09:00,0,0,0.73,2.1,0,1.37,71
1577409000,27.12.2019 02:10:00,0,0,0.37,1.03,0,0.66,71
1577409060,27.12.2019 02:11:00,0,0,0.35,1.03,0,0.68,71
1577409120,27.12.2019 02:12:00,0,0,0.37,1.05,0,0.68,71
1577409300,27.12.2019 02:15:00,0,0,1.05,3.15,0,2.1,71
1577409360,27.12.2019 02:16:00,0,0,0.35,1.05,0,0.7,71
1577409480,27.12.2019 02:18:00,0,0,0.7,2.1,0,1.4,71
1577409540,27.12.2019 02:19:00,0,0,0.35,1.03,0,0.68,71
1577409720,27.12.2019 02:22:00,0,0,1.05,3.15,0,2.1,71
1577409780,27.12.2019 02:23:00,0,0,0.37,1.05,0,0.68,71
1577410140,27.12.2019 02:29:00,0,0,0.35,1.05,0,0.7,71
1577410260,27.12.2019 02:31:00,0,0,0.7,2.13,0,1.43,71
1577410500,27.12.2019 02:35:00,0,0,1.4,4.13,0,2.73,71
1577410560,27.12.2019 02:36:00,0,0,0.35,1.17,0,0.82,71
1577410620,27.12.2019 02:37:00,0,0,0.35,1.68,0,1.33,71
1577410980,27.12.2019 02:43:00,0,0,0.37,2.17,0,1.8,71
1577411340,27.12.2019 02:49:00,0,0,0.35,2.08,0,1.73,71
1577411520,27.12.2019 02:52:00,0,0,1.1,6.5,0,5.4,71
1577411580,27.12.2019 02:53:00,0,0,0.37,1.43,0,1.06,71
1577411760,27.12.2019 02:56:00,0,0,1.1,3.25,0,2.15,71
1577411820,27.12.2019 02:57:00,0,0,0.37,1.1,0,0.73,71
1577412060,27.12.2019 03:01:00,0,0,1.4,4.2,0,2.8,71
1577412180,27.12.2019 03:03:00,0,0,0.7,2.03,0,1.33,71
1577412300,27.12.2019 03:05:00,0,0,0.7,2.07,0,1.37,71
1577412420,27.12.2019 03:07:00,0,0,0.7,2.07,0,1.37,71
1577412480,27.12.2019 03:08:00,0,0,0.37,1.05,0,0.68,71
1577412540,27.12.2019 03:09:00,0,0,0.37,1.03,0,0.66,71
1577412660,27.12.2019 03:11:00,0,0,0.73,2.07,0,1.34,71
1577412840,27.12.2019 03:14:00,0,0,1.1,3.1,0,2,71
1577412960,27.12.2019 03:16:00,0,0,0.73,2.1,0,1.37,71
1577413020,27.12.2019 03:17:00,0,0,0.37,1.02,0,0.65,71
1577413140,27.12.2019 03:19:00,0,0,0.73,4.67,0,3.94,71
1577413260,27.12.2019 03:21:00,0,0,0.7,25.73,0,25.03,71
1577413380,27.12.2019 03:23:00,0,0,0.73,27,0,26.27,71
1577413440,27.12.2019 03:24:00,0,0,0.37,13.63,0,13.26,71
1577414160,27.12.2019 03:36:00,0,0,0.7,27.43,0,26.73,71
1577414220,27.12.2019 03:37:00,0,0,0.35,13.73,0,13.38,71
1577414340,27.12.2019 03:39:00,0,0,0.73,25.43,0,24.7,71
1577414400,27.12.2019 03:40:00,0,0,0.37,12.68,0,12.31,71
1577414460,27.12.2019 03:41:00,0,0,0.37,12.65,0,12.28,71
1577414520,27.12.2019 03:42:00,0,0,0.37,12.65,0,12.28,71
1577414760,27.12.2019 03:46:00,0,0,1.47,4.2,0,2.73,71
1577414820,27.12.2019 03:47:00,0,0,0.37,1.05,0,0.68,71
1577414880,27.12.2019 03:48:00,0,0,0.35,1.05,0,0.7,71
1577415060,27.12.2019 03:51:00,0,0,1.05,3.15,0,2.1,71
1577415180,27.12.2019 03:53:00,0,0,0.7,2.1,0,1.4,71
1577415240,27.12.2019 03:54:00,0,0,0.35,1.03,0,0.68,71
1577415360,27.12.2019 03:56:00,0,0,0.7,2.07,0,1.37,71
1577415480,27.12.2019 03:58:00,0,0,0.7,2.1,0,1.4,71
1577415600,27.12.2019 04:00:00,0,0,0.7,2.07,0,1.37,71
1577415660,27.12.2019 04:01:00,0,0,0.35,1.05,0,0.7,71
1577415780,27.12.2019 04:03:00,0,0,0.7,2.1,0,1.4,71
1577415840,27.12.2019 04:04:00,0,0,0.37,1.03,0,0.66,71
1577416320,27.12.2019 04:12:00,0,0,0.37,2.1,0,1.73,71
1577416380,27.12.2019 04:13:00,0,0,0.37,2.12,0,1.75,71
1577416440,27.12.2019 04:14:00,0,0,0.37,2.13,0,1.76,71
1577416500,27.12.2019 04:15:00,0,0,0.37,2.15,0,1.78,71
1577416560,27.12.2019 04:16:00,0,0,0.37,2.13,0,1.76,71
1577416740,27.12.2019 04:19:00,0,0,1.1,6.3,0,5.2,71
1577416800,27.12.2019 04:20:00,0,0,0.35,2.08,0,1.73,71
1577416860,27.12.2019 04:21:00,0,0,0.35,2.07,0,1.72,71
1577416980,27.12.2019 04:23:00,0,0,0.7,4.1,0,3.4,71
1577417040,27.12.2019 04:24:00,0,0,0.35,2.07,0,1.72,71
1577417160,27.12.2019 04:26:00,0,0,0.7,2.1,0,1.4,71
1577417220,27.12.2019 04:27:00,0,0,0.35,1.03,0,0.68,71
1577417340,27.12.2019 04:29:00,0,0,0.7,2.07,0,1.37,71
1577417400,27.12.2019 04:30:00,0,0,0.35,1.05,0,0.7,71
1577417520,27.12.2019 04:32:00,0,0,0.73,2.07,0,1.34,71
1577417580,27.12.2019 04:33:00,0,0,0.35,1.03,0,0.68,71
1577417820,27.12.2019 04:37:00,0,0,1.4,4.2,0,2.8,71
1577417880,27.12.2019 04:38:00,0,0,0.35,1.03,0,0.68,71
1577418060,27.12.2019 04:41:00,0,0,1.05,7.2,0,6.15,71
1577418120,27.12.2019 04:42:00,0,0,0.35,2.42,0,2.07,71
1577418240,27.12.2019 04:44:00,0,0,0.7,2.87,0,2.17,71
1577418300,27.12.2019 04:45:00,0,0,0.35,1.07,0,0.72,71
1577418420,27.12.2019 04:47:00,0,0,0.73,2.17,0,1.44,71
1577418480,27.12.2019 04:48:00,0,0,0.35,1.08,0,0.73,71
1577418600,27.12.2019 04:50:00,0,0,0.7,2.23,0,1.53,71
1577418660,27.12.2019 04:51:00,0,0,0.37,1.13,0,0.76,71
1577418780,27.12.2019 04:53:00,0,0,0.7,4.73,0,4.03,71
1577418840,27.12.2019 04:54:00,0,0,0.35,9.93,0,9.58,71
1577418960,27.12.2019 04:56:00,0,0,0.7,27.2,0,26.5,71
1577419020,27.12.2019 04:57:00,0,0,0.35,13.7,0,13.35,71
1577419140,27.12.2019 04:59:00,0,0,0.7,27.53,0,26.83,71
1577419200,27.12.2019 05:00:00,0,0,0.35,13.75,0,13.4,71
1577419320,27.12.2019 05:02:00,0,0,0.7,27.47,0,26.77,71
1577419380,27.12.2019 05:03:00,0,0,0.35,13.75,0,13.4,70
1577419500,27.12.2019 05:05:00,0,0,0.7,27.33,0,26.63,70
1577419560,27.12.2019 05:06:00,0,0,0.35,13.65,0,13.3,70
1577419680,27.12.2019 05:08:00,0,0,0.7,27.43,0,26.73,70
1577419740,27.12.2019 05:09:00,0,0,0.35,13.68,0,13.33,70
1577419860,27.12.2019 05:11:00,0,0,0.73,26.4,0,25.67,70
1577419920,27.12.2019 05:12:00,0,0,0.35,12.6,0,12.25,70
1577420040,27.12.2019 05:14:00,0,0,0.7,25.13,0,24.43,70
1577420100,27.12.2019 05:15:00,0,0,0.35,12.57,0,12.22,70
1577420280,27.12.2019 05:18:00,0,0,1.05,35.75,0,34.7,70
1577420340,27.12.2019 05:19:00,0,0,0.35,11.33,0,10.98,70
1577420400,27.12.2019 05:20:00,0,0,0.35,5.15,0,4.8,70
1577420460,27.12.2019 05:21:00,0,0,0.35,1.05,0,0.7,70
1577420580,27.12.2019 05:23:00,0,0,0.7,2.07,0,1.37,70
1577420640,27.12.2019 05:24:00,0,0,0.35,1.03,0,0.68,70
1577420880,27.12.2019 05:28:00,0,0,1.4,4.2,0,2.8,70
1577420940,27.12.2019 05:29:00,0,0,0.35,1.05,0,0.7,70
1577421180,27.12.2019 05:33:00,0,0,1.4,4.07,0,2.67,70
1577421240,27.12.2019 05:34:00,0,0,0.35,1.02,0,0.67,70
1577421600,27.12.2019 05:40:00,0,0,0.35,1.33,0,0.98,70
1577421720,27.12.2019 05:42:00,0,0,0.7,3.8,0,3.1,70
1577421900,27.12.2019 05:45:00,0,0,1.05,6.3,0,5.25,70
1577422020,27.12.2019 05:47:00,0,0,0.7,4.27,0,3.57,70
1577422260,27.12.2019 05:51:00,0,0,1.4,8.33,0,6.93,70
1577422320,27.12.2019 05:52:00,0,0,0.35,2.08,0,1.73,70
1577422380,27.12.2019 05:53:00,0,0,0.35,2.05,0,1.7,70
1577422500,27.12.2019 05:55:00,0,0,0.67,4.1,0,3.43,70
1577422560,27.12.2019 05:56:00,0,0,0.35,2.03,0,1.68,70
1577422920,27.12.2019 06:02:00,0,0,0.35,9.42,0,9.07,70
1577423100,27.12.2019 06:05:00,0,0,1.05,37.55,0,36.5,70
1577423160,27.12.2019 06:06:00,0,0,0.35,12.55,0,12.2,70
1577423400,27.12.2019 06:10:00,0,0,1.4,50.13,0,48.73,70
1577423760,27.12.2019 06:16:00,0,0,0.35,12.53,0,12.18,70
1577423880,27.12.2019 06:18:00,0,0,0.7,25.07,0,24.37,70
1577423940,27.12.2019 06:19:00,0,0,0.35,12.53,0,12.18,70
1577424300,27.12.2019 06:25:00,0,0,0.35,12.53,0,12.18,70
1577424420,27.12.2019 06:27:00,0,0,0.7,26.23,0,25.53,70
1577424480,27.12.2019 06:28:00,0,0,0.35,13.35,0,13,70
1577424600,27.12.2019 06:30:00,0,0,0.7,27.23,0,26.53,70
1577424780,27.12.2019 06:33:00,0,0,1.1,41,0,39.9,70
1577424900,27.12.2019 06:35:00,0,0,0.7,27.33,0,26.63,70
1577425080,27.12.2019 06:38:00,0,0,1.05,40.75,0,39.7,70
1577425200,27.12.2019 06:40:00,0,0,0.7,27.2,0,26.5,70
1577425320,27.12.2019 06:42:00,0,0,0.7,26.27,0,25.57,70
1577425440,27.12.2019 06:44:00,0,0,0.7,25.17,0,24.47,70
1577425620,27.12.2019 06:47:00,0,0,1.05,37.6,0,36.55,70
1577425680,27.12.2019 06:48:00,0,0,0.35,12.52,0,12.17,70
1577425740,27.12.2019 06:49:00,0,0,0.35,12.53,0,12.18,70
1577425920,27.12.2019 06:52:00,0,0,1.05,37.6,0,36.55,70
1577425980,27.12.2019 06:53:00,0,0,0.35,12.52,0,12.17,70
1577426220,27.12.2019 06:57:00,0,0,1.4,50.2,0,48.8,70
1577426280,27.12.2019 06:58:00,0,0,0.35,12.53,0,12.18,70
1577426460,27.12.2019 07:01:00,0,0,1.05,37.6,0,36.55,70
1577426520,27.12.2019 07:02:00,0,0,0.35,12.53,0,12.18,70
1577426640,27.12.2019 07:04:00,0,0,0.7,25.03,0,24.33,70
1577426700,27.12.2019 07:05:00,0,0,0.35,12.52,0,12.17,70
1577426940,27.12.2019 07:09:00,0,0,1.4,52.73,0,51.33,70
1577427180,27.12.2019 07:13:00,0,0,1.53,54.6,0,53.07,70
1577427300,27.12.2019 07:15:00,0,0,0.8,27.33,0,26.53,70
1577427480,27.12.2019 07:18:00,0,0,1.25,41,0,39.75,70
1577427600,27.12.2019 07:20:00,0,0,0.9,27.17,0,26.27,70
1577427840,27.12.2019 07:24:00,0,0,2,54.27,0,52.27,70
1577427960,27.12.2019 07:26:00,0,0,1.1,27.17,0,26.07,70
1577428200,27.12.2019 07:30:00,0,0,2.53,50.47,0,47.94,70
1577428320,27.12.2019 07:32:00,0,0,1.2,25.1,0,23.9,70
1577428380,27.12.2019 07:33:00,0,0,0.68,12.53,0,11.85,70
1577428500,27.12.2019 07:35:00,0,0,1.37,25,0,23.63,70
1577428560,27.12.2019 07:36:00,0,0,0.72,12.53,0,11.81,70
1577428680,27.12.2019 07:38:00,0,0,1.43,24.97,0,23.54,70
1577428740,27.12.2019 07:39:00,0,0,0.77,13.25,0,12.48,70
1577428800,27.12.2019 07:40:00,0,0,0.78,13.93,0,13.15,70
1577428860,27.12.2019 07:41:00,0,0,0.77,13.82,0,13.05,70
1577428980,27.12.2019 07:43:00,0,0,1.67,27.5,0,25.83,70
1577429100,27.12.2019 07:45:00,0,0,1.77,27.6,0,25.83,70
1577429160,27.12.2019 07:46:00,0,0,0.88,13.12,0,12.24,70
1577429340,27.12.2019 07:49:00,0,0,2.75,39.2,0,36.45,70
1577429400,27.12.2019 07:50:00,0,0,0.93,13,0,12.07,70
1577429640,27.12.2019 07:54:00,0,0,8.67,54.33,0,45.66,70
1577429700,27.12.2019 07:55:00,0,0,4.05,14.47,0,10.42,70
1577429820,27.12.2019 07:57:00,0,0,11.23,70.3,0,59.07,70
1577429880,27.12.2019 07:58:00,0,0,5.88,35.2,0,29.32,70
1577430060,27.12.2019 08:01:00,0,0,20.45,169.45,0,149,70
1577430120,27.12.2019 08:02:00,0,0,6.97,85.07,0,78.1,70
1577430240,27.12.2019 08:04:00,0,0,14.37,97.83,0,83.46,70
1577430300,27.12.2019 08:05:00,0,0,7.3,48.62,0,41.32,70
1577430420,27.12.2019 08:07:00,0,0,15.1,73.9,0,58.8,70
1577430480,27.12.2019 08:08:00,0,0,7.67,32.25,0,24.58,70
1577430600,27.12.2019 08:10:00,0,0,14.73,77.93,0,63.2,70
1577430660,27.12.2019 08:11:00,0,0,8.08,44.62,0,36.54,70
1577430720,27.12.2019 08:12:00,0,0,8.2,26.93,0,18.73,70
1577431080,27.12.2019 08:18:00,0,0,8.98,14.42,0,5.44,70
1577432040,27.12.2019 08:34:00,0,0,10.97,13.43,0,2.46,70
1577432100,27.12.2019 08:35:00,0,0,11.05,12.28,0,1.23,70
1577432220,27.12.2019 08:37:00,0,4.6,22.57,6.4,11.57,0,70
1577432280,27.12.2019 08:38:00,0,5,11.38,1.92,4.46,0,70
1577432340,27.12.2019 08:39:00,0,5,11.52,3.43,3.09,0,70
1577432400,27.12.2019 08:40:00,0,3.58,11.63,6.65,1.4,0,70
1577432460,27.12.2019 08:41:00,0,0.25,11.73,25.92,0,14.44,70
1577432580,27.12.2019 08:43:00,0,6.93,23.83,6.4,10.5,0,70
1577432640,27.12.2019 08:44:00,0,3.33,12.02,3.82,4.87,0,70
1577432700,27.12.2019 08:45:00,0,3.87,12.12,2.98,5.27,0,70
1577432760,27.12.2019 08:46:00,0,3.7,12.18,3.17,5.31,0,70
1577432820,27.12.2019 08:47:00,0,4.22,12.28,3.1,4.96,0,70
1577432880,27.12.2019 08:48:00,0,4.58,12.37,3.93,3.86,0,70
1577432940,27.12.2019 08:49:00,0,4.7,12.45,5.3,2.45,0,70
1577433000,27.12.2019 08:50:00,0,3.33,12.53,8.15,1.05,0,70
1577433060,27.12.2019 08:51:00,0,3.33,12.63,7.88,1.42,0,70
1577433120,27.12.2019 08:52:00,0,3.33,12.73,7.38,2.02,0,70
1577433180,27.12.2019 08:53:00,0,4.72,12.82,2.43,5.67,0,70
1577433240,27.12.2019 08:54:00,0,8.55,12.88,2.1,2.23,0,70
1577433300,27.12.2019 08:55:00,0,11.2,12.97,1.25,0.52,0,70
1577433360,27.12.2019 08:56:00,0,11,13.08,1.22,0.86,0,70
1577433420,27.12.2019 08:57:00,0,11.25,13.15,1.37,0.53,0,70
1577433480,27.12.2019 08:58:00,0,11.13,13.25,1.35,0.77,0,70
1577433540,27.12.2019 08:59:00,0,10.87,13.33,0.93,1.53,0,70
1577433600,27.12.2019 09:00:00,0,10.22,13.42,5.38,0,2.18,70
1577433660,27.12.2019 09:01:00,0,6.17,13.52,17.4,0,10.05,70
1577433720,27.12.2019 09:02:00,0,10.3,13.6,0.97,2.33,0,70
1577433780,27.12.2019 09:03:00,0,9.83,13.68,0.92,2.93,0,70
1577433840,27.12.2019 09:04:00,0,10,13.75,0.95,2.8,0,70
1577433900,27.12.2019 09:05:00,0,7.22,13.83,16.55,0,9.94,71
1577433960,27.12.2019 09:06:00,0,0.28,13.93,20.02,0,6.37,71
1577434140,27.12.2019 09:09:00,0,43.75,42.55,0,0,1.2,71
1577434200,27.12.2019 09:10:00,0,15,14.27,0,0,0.73,71
1577434260,27.12.2019 09:11:00,0,15,14.35,0,0,0.65,71
1577434380,27.12.2019 09:13:00,0,30,29,3.43,0,4.43,71
1577434500,27.12.2019 09:15:00,0,8.5,29.27,38.77,0,18,71
1577434560,27.12.2019 09:16:00,0,4.75,14.72,20.28,0,10.31,71
1577435160,27.12.2019 09:26:00,0,9.95,15.43,5.17,0.31,0,72
1577435220,27.12.2019 09:27:00,0,8.2,15.52,10.37,0,3.05,72
1577435400,27.12.2019 09:30:00,0,30,47.25,5.5,11.75,0,72
1577435460,27.12.2019 09:31:00,0,10.38,15.83,1.83,3.62,0,72
1577435580,27.12.2019 09:33:00,0,29.5,31.87,3.07,0,0.7,72
1577435640,27.12.2019 09:34:00,0,15.05,15.97,0.63,0.29,0,72
1577435700,27.12.2019 09:35:00,0,14.55,16.07,0.65,0.87,0,72
1577435820,27.12.2019 09:37:00,0,27.43,32.43,3,2,0,72
1577435880,27.12.2019 09:38:00,0,11,16.27,5.72,0,0.45,73
1577435940,27.12.2019 09:39:00,0,9.2,16.33,6.93,0.2,0,73
1577436000,27.12.2019 09:40:00,0,11,16.38,5.7,0,0.32,73
1577436060,27.12.2019 09:41:00,0,10.37,16.45,5.6,0.48,0,73
1577436300,27.12.2019 09:45:00,0,43.13,66.53,18.87,4.53,0,73
1577436480,27.12.2019 09:48:00,0,26.25,50.55,18.95,5.35,0,73
1577436900,27.12.2019 09:55:00,0,11.47,17.23,4.43,1.33,0,75
1577436960,27.12.2019 09:56:00,0,11.55,17.28,4.42,1.31,0,75
1577437140,27.12.2019 09:59:00,0,32.1,52.35,13.25,7,0,75
1577437200,27.12.2019 10:00:00,0,12.47,17.47,3.78,1.22,0,75
1577437260,27.12.2019 10:01:00,0,14,17.48,3.27,0.21,0,75
1577437320,27.12.2019 10:02:00,0,14.2,17.52,3.15,0.17,0,75
1577437500,27.12.2019 10:05:00,0,43.15,52.8,9.75,0,0.1,76
1577437560,27.12.2019 10:06:00,0,14.42,17.68,3.15,0.11,0,76
1577437620,27.12.2019 10:07:00,0,12.2,17.77,5.05,0.52,0,76
1577437680,27.12.2019 10:08:00,0,14.08,17.83,3.08,0.67,0,76
1577437800,27.12.2019 10:10:00,0,28.43,35.8,6.27,1.1,0,76
1577437920,27.12.2019 10:12:00,0,30,35.97,0,5.97,0,76
1577438040,27.12.2019 10:14:00,0,29.77,36.27,0,6.5,0,76
1577438160,27.12.2019 10:16:00,0,32.6,36.43,0,3.83,0,77
1577438340,27.12.2019 10:19:00,0,48.25,55,0,6.75,0,77
1577438400,27.12.2019 10:20:00,0,16.42,18.37,0,1.95,0,77
1577438520,27.12.2019 10:22:00,0,30,36.9,0,6.9,0,77
1577438580,27.12.2019 10:23:00,0,15,18.5,0,3.5,0,78
1577438640,27.12.2019 10:24:00,0,15.22,18.55,0,3.33,0,78
1577438700,27.12.2019 10:25:00,0,15.05,18.58,0,3.53,0,78
1577438760,27.12.2019 10:26:00,0,15.28,18.62,0.15,3.19,0,78
1577438820,27.12.2019 10:27:00,0,15.13,18.65,0,3.52,0,78
1577438880,27.12.2019 10:28:00,0,15.2,18.7,0.03,3.47,0,78
1577438940,27.12.2019 10:29:00,0,15.37,18.77,0.15,3.25,0,78
1577439420,27.12.2019 10:37:00,0,15.38,19.08,0.23,3.47,0,80
1577439480,27.12.2019 10:38:00,0,15.87,19.1,0.25,2.98,0,80
1577439540,27.12.2019 10:39:00,0,15.33,19.23,0.2,3.7,0,81
1577439600,27.12.2019 10:40:00,0,15.12,19.33,0.23,3.98,0,81
1577439660,27.12.2019 10:41:00,0,15,19.4,0.2,4.2,0,81
1577439840,27.12.2019 10:44:00,0,45,59.15,5.45,8.7,0,81
1577439960,27.12.2019 10:46:00,0,30.17,39.33,2.97,6.19,0,81
1577440380,27.12.2019 10:53:00,0,15.08,17.55,0.55,1.92,0,82
1577440440,27.12.2019 10:54:00,0,15.53,19.02,0.4,3.09,0,82
1577440500,27.12.2019 10:55:00,0,15.37,17.45,0.57,1.51,0,82
1577440560,27.12.2019 10:56:00,0,16.25,19.03,0.37,2.41,0,83
1577440740,27.12.2019 10:59:00,0,50,58.3,1.3,7,0,83
1577440800,27.12.2019 11:00:00,0,16.67,19.73,0.45,2.61,0,83
1577440920,27.12.2019 11:02:00,0,22.33,27.33,1.97,3.03,0,83
1577440980,27.12.2019 11:03:00,0,12.95,16.55,0.73,2.87,0,83
1577441160,27.12.2019 11:06:00,0,46.25,57.65,1.4,10,0,83
1577441220,27.12.2019 11:07:00,0,15.17,18.43,0.55,2.71,0,83
1577441280,27.12.2019 11:08:00,0,15.22,20.02,0.38,4.42,0,84
1577441640,27.12.2019 11:14:00,0,13.38,18.63,5.75,0,0.5,84
1577441700,27.12.2019 11:15:00,0,4.03,14.67,17.65,0,7.01,84
1577441760,27.12.2019 11:16:00,0,5.58,13.3,13.62,0,5.9,84
1577442000,27.12.2019 11:20:00,0,55.13,68.6,5.8,7.67,0,84
1577442060,27.12.2019 11:21:00,0,7.2,11.4,2.17,2.03,0,84
1577442180,27.12.2019 11:23:00,0,26.77,34,3.37,3.86,0,86
1577442300,27.12.2019 11:25:00,0,13.77,38.4,30.07,0,5.44,86
1577442360,27.12.2019 11:26:00,0,8.78,16.08,8.83,0,1.53,86
1577442420,27.12.2019 11:27:00,0,11.95,18.32,8.63,0,2.26,86
1577442600,27.12.2019 11:30:00,0,19.25,50.35,48.1,0,17,86
1577442780,27.12.2019 11:33:00,0,15,51.15,58.45,0,22.3,86
1577443020,27.12.2019 11:37:00,0,28.53,69.6,67.33,0,26.26,86
1577443080,27.12.2019 11:38:00,0,6.78,19.05,16.63,0,4.36,86
1577443200,27.12.2019 11:40:00,0,12.6,32,31.47,0,12.07,86
1577443320,27.12.2019 11:42:00,0,13.27,34.23,30.17,0,9.21,86
1577443380,27.12.2019 11:43:00,0,5.8,18.23,14.95,0,2.52,86
1577443500,27.12.2019 11:45:00,0,20.4,29.47,3.67,5.4,0,87
1577443560,27.12.2019 11:46:00,0,10.33,13.52,2.78,0.41,0,87
1577443620,27.12.2019 11:47:00,0,6.72,12.55,9.1,0,3.27,87
1577443680,27.12.2019 11:48:00,0,10.33,12.85,2.02,0.5,0,87
1577444040,27.12.2019 11:54:00,0,9.78,13.78,2.77,1.23,0,87
1577444100,27.12.2019 11:55:00,0,12,14.8,0.92,1.88,0,87
1577444160,27.12.2019 11:56:00,0,15,16.48,1.22,0.26,0,87
1577444220,27.12.2019 11:57:00,0,14.37,16.68,1.38,0.93,0,87
1577444340,27.12.2019 11:59:00,0,25.77,32.33,3.3,3.26,0,87
1577444400,27.12.2019 12:00:00,0,13.2,16.23,1.68,1.35,0,87
1577444460,27.12.2019 12:01:00,0,14.38,16.78,1.58,0.82,0,88
1577444520,27.12.2019 12:02:00,0,14.22,16.6,1.55,0.83,0,88
1577444700,27.12.2019 12:05:00,0,46.6,57.5,3.45,7.45,0,88
1577444760,27.12.2019 12:06:00,0,16.58,19.57,1.08,1.91,0,88
1577444940,27.12.2019 12:09:00,0,45,54.9,3.4,6.5,0,88
1577445000,27.12.2019 12:10:00,0,13.5,18.3,2.87,1.93,0,88
1577445120,27.12.2019 12:12:00,0,9.1,39,25.4,4.5,0,88
1577445180,27.12.2019 12:13:00,0,3.37,19.45,12.63,3.45,0,88
1577445420,27.12.2019 12:17:00,0,19.2,72.67,50.53,2.94,0,89
1577445480,27.12.2019 12:18:00,0,4.08,18.2,12.58,1.54,0,89
1577445540,27.12.2019 12:19:00,0,3.45,17.72,12.58,1.69,0,89
1577445660,27.12.2019 12:21:00,0,9.17,34.4,25.13,0.1,0,89
1577445720,27.12.2019 12:22:00,0,3.88,17.15,12.57,0.7,0,89
1577446080,27.12.2019 12:28:00,0,3.95,17.25,16.65,0,3.35,89
1577446320,27.12.2019 12:32:00,0,17.87,74.4,61.13,0,4.6,89
1577446380,27.12.2019 12:33:00,0,5,19.18,16.57,0,2.39,89
1577446440,27.12.2019 12:34:00,0,7.97,19.28,7.75,3.56,0,89
1577446500,27.12.2019 12:35:00,0,9.92,18.98,5.6,3.46,0,89
1577446560,27.12.2019 12:36:00,0,10,17.6,5.75,1.85,0,89
1577446620,27.12.2019 12:37:00,0,8.53,16.57,5.7,2.34,0,89
1577446680,27.12.2019 12:38:00,0,4.62,14.37,8.93,0.82,0,89
1577446860,27.12.2019 12:41:00,0,33.4,39.25,0.65,5.2,0,90
1577446920,27.12.2019 12:42:00,0,12.8,14.95,0.1,2.05,0,90
1577446980,27.12.2019 12:43:00,0,14.87,17.07,0,2.2,0,90
